ID,Age,Gender,units,dateStamp,userWeight,minutes,aveSpeed,aveWatts,aveHR,aveRPMs,NormPower,AveCalories,avePowerL,avePowerR,EWMA,TSS,AveLoad,MinLoad,MaxLoad,UserMaxWatts
4,50,F,miles,2020-10-08T07:16:00,57 kgs,56.2649,13.95,80.1,0.0,89.01,88.150209131051,354.106048583984,50.0432794381839,49.9567205618161,79.5765100292456,-1.0,83.3,50,111,111
4,50,F,miles,2020-10-08T08:22:00,57 kgs,64.2355,0.0,10.3,0.0,0.0,21.2620420317526,6.67719697952271,54.7773967709673,45.2226032290327,11.0637547405664,-1.0,82.6,50,111,111
14,47,F,miles,2020-10-08T08:22:00,77 kgs,64.2355,0.0,87.2,0.0,84.76,99.5216744018246,433.488159179688,51.8812079576356,48.1187920423644,88.0992726745541,-1.0,82.6,50,111,111
17,43,M,miles,2020-10-08T19:51:00,84 kgs,20.0003,17.23,91.3,138.229214515388,92.22,101.802650738245,143.477844238281,52.497934832492,47.502065167508,88.4804825715245,-1.0,0.0,0,0,104
1,62,M,miles,2020-10-08T19:51:00,65 kgs,20.0003,0.0,165.7,133.704180064309,71.0,175.886240459765,240.366958618164,47.466881324747,52.533118675253,157.605222702936,-1.0,0.0,0,0,162
21,42,M,miles,2020-10-09T18:13:00,85 kgs,60.3621,22.17,188.3,0.0,83.0,200.174546666966,747.715515136719,51.5701659171965,48.4298340828035,190.011707501129,-1.0,111.9,68,150,150
20,20,M,miles,2020-10-09T18:13:00,68 kgs,60.3621,0.0,73.7,0.0,81.63,77.9860207832972,334.519592285156,49.4989920917972,50.5010079082028,74.0701054557043,-1.0,74.6,45,100,100
17,43,M,miles,2020-10-09T19:45:00,84 kgs,60.2394,5.29,75.1,125.416601531968,74.69,81.5416995016581,350.711486816406,50.87509709492,49.12490290508,74.2955090373121,-1.0,77.6,47,104,104
7,29,M,miles,2020-10-12T08:53:00,76 kgs,20.0001,22.54,187.5,162.410836401894,96.42,209.820886909358,299.254180908203,51.757687012391,48.242312987609,182.161582491547,-1.0,0.0,0,0,150
14,47,F,miles,2020-10-13T08:05:00,77 kgs,61.2038,17.25,90.8,0.0,92.03,97.0758523434507,423.561462402344,49.50074985003,50.49925014997,90.7930604971964,-1.0,98.2,56,167,111
14,47,F,miles,2020-10-13T14:28:00,77 kgs,4.2389,10.28,62.2,0.0,84.56,75.6407742284792,22.6887912750244,47.4148471615721,52.5851528384279,48.6650473004727,-1.0,84.4,56,122,111
17,43,M,miles,2020-10-13T18:56:00,84 kgs,60.338,16.9,88.0,138.993885661877,93.02,95.7390419123987,411.120666503906,51.5835741444867,48.4164258555133,88.1902643623689,-1.0,92.1,52,114,104
1,62,M,miles,2020-10-13T18:56:00,65 kgs,60.338,15.15,114.5,0.0,93.76,146.673011989103,603.48681640625,47.1066233099435,52.8933766900565,113.79607478184,-1.0,143.4,81,178,162
4,50,F,miles,2020-10-14T07:03:00,57 kgs,47.9706,17.81,98.0,0.0,85.17,104.435038160698,357.648071289063,50.2861880608662,49.7138119391338,97.6605431521997,-1.0,94.6,56,122,111
14,47,F,miles,2020-10-14T08:06:00,77 kgs,60.0002,15.71,74.8,0.0,94.92,92.5010576660329,395.535522460938,50.7730563424614,49.2269436575386,74.4056885156239,-1.0,72.0,33,222,111
8,50,M,miles,2020-10-15T08:05:00,97 kgs,58.0003,0.0,148.6,139.493051168667,89.47,160.391249540001,651.684997558594,52.9822784810127,47.0177215189873,149.324147771536,-1.0,149.3,83,185,185
14,47,F,miles,2020-10-15T08:05:00,77 kgs,58.0003,0.0,87.5,0.0,89.04,92.3982365670031,381.393890380859,50.871437618746,49.128562381254,87.261511772493,-1.0,89.5,50,111,111
4,50,F,miles,2020-10-16T07:16:00,57 kgs,58.0003,13.45,94.3,0.0,85.03,99.0252489384497,410.08548202474,49.9748377907897,50.0251622092103,93.9244843686597,76.9351699787153,89.5,50,111,111
1,62,M,miles,2020-10-17T09:44:00,65 kgs,9.6464,0.0,58.5,0.0,50.85,84.967509794631,47.3103103637695,41.3935574229692,58.6064425770308,53.8900053706013,-1.0,98.4,65,160,162
1,62,M,miles,2020-10-17T10:46:00,65 kgs,60.0,20.35,145.7,0.0,100.72,150.057313349679,615.773315429688,48.0899859396969,51.9100140603031,144.080190901872,-1.0,109.5,65,160,162
